original,predito
11,15.34281437
56,53.05555556
33,24.12721893
24,14.04852321
36,35.72381196
11,22.62147651
28,32.32743363
8,5.861111111
14,28.48190045
6,6.283367094
15,15.26855124
15,14.25045278
9,6.283367094
7,35.72381196
67,27.25910596
39,37.36111111
25,26.57823129
12,28.48190045
11,35.72381196
15,14.25045278
23,16.75757576
8,6.283367094
14,15.34281437
14,15.77348066
41,46.8558952
55,46.08450704
29,32.70484581
9,6.283367094
76,61.5
16,16.02923211
12,14.79799666
6,6.283367094
15,23.775
9,8.184210526
14,22.73195876
65,30.54676259
94,50.07563025
11,28.48190045
30,48.55172414
10,16.02923211
25,32.59259259
4,6.283367094
3,5.453744493
96,24.52980132
4,6.283367094
9,8.095833333
8,38.18656716
29,41.3547486
12,27.25910596
16,16.90638298
7,41.3547486
10,29.51612903
34,35.72381196
10,13.453125
43,34.8015873
19,28.66211293
6,6.283367094
20,14.40536013
14,32.18662953
8,28.66211293
20,15.7165272
79,30.7274276
12,32.96446701
7,7.910662824
5,5.861111111
4,5.453744493
7,8.032986111
13,24.52980132
44,35.72381196
13,16.33924612
75,71
20,25.15384615
6,6.079365079
25,30.82973316
19,16.61597938
24,15.2566586
12,14.25045278
30,27.25910596
30,32.43542435
13,32.96446701
24,32.43542435
8,6.283367094
21,15.7165272
13,16.90638298
21,15.28895184
30,24.12721893
12,14.25045278
37,33.32758621
30,33.33783784
7,6.283367094
7,5.861111111
12,16.71565934
6,6.283367094
22,30.7274276
76,35.72381196
8,5.624203822
22,14.25045278
16,14.79799666
25,30.6446281
10,14.25045278
20,41.33695652
15,14.25045278
8,35.72381196
19,16.25
16,15.40677966
15,14.25045278
6,6.200527704
10,14.25045278
5,6.283367094
24,40.11504425
14,14.25045278
10,27.25910596
3,6.079365079
8,18.50714286
45,27.25910596
10,15.7165272
49,28.66211293
20,15.76388889
6,27.25910596
6,6.283367094
10,30.54676259
10,14.25045278
31,35.72381196
11,15.28895184
25,31.8359375
11,15.7165272
9,28.66211293
9,6.283367094
12,24.52980132
11,14.25045278
6,14.66740088
30,42.12931034
46,34.64119601
10,14.25045278
65,69.82352941
18,14.43403442
45,15.7165272
11,15.57142857
12,14.25045278
8,6.283367094
6,5.861111111
10,15.5
20,26.21882353
15,15.19444444
66,30.7274276
10,14.25045278
25,30.82973316
46,35.72381196
20,14.25045278
13,15.77348066
8,22.73195876
30,27.25910596
16,16.71565934
16,16.02923211
10,15.2566586
80,46.8558952
6,6.414141414
25,14.66740088
34,32.73076923
94,68.65789474
60,39.58490566
24,14.34883721
19,24.86363636
53,26.21565731
66,70.0483871
12,16.31578947
12,14.25045278
12,14.25045278
9,6.283367094
30,30.31147541
25,26.21882353
11,14.25045278
12,15.2566586
4,6.283367094
34,30.6446281
14,35.96385542
25,22.73195876
19,14.25045278
16,16.02923211
16,35.96385542
13,15.2566586
5,6.403571429
6,6.403571429
40,27.25910596
6,26.21565731
5,6.283367094
9,22.62147651
17,32.18662953
10,24.12721893
15,15.54477612
15,14.25045278
22,16.02923211
7,8.261261261
7,8.184210526
30,24.12721893
7,6.403571429
10,14.25045278
12,38.82402235
10,14.25045278
7,6.283367094
34,28.66211293
11,14.25045278
12,32.18662953
9,32.70484581
36,35.19083969
8,7.910662824
26,32.62433862
22,26.61363636
5,7.986072423
11,16.31578947
50,62.03846154
10,39.58490566
17,14.25045278
15,18.50714286
15,26.21882353
9,6.283367094
36,40.2
12,14.25045278
21,35.72381196
31,26.71398305
14,41.3547486
85,67
81,60.72058824
7,6.414141414
26,33.33783784
18,15.7165272
35,15.7165272
15,30.54676259
55,53.61290323
9,5.624203822
12,15.40677966
45,30.82973316
29,22.62147651
15,14.25045278
15,14.25045278
10,14.25045278
11,15.44481605
15,14.40536013
8,6.283367094
9,32.18662953
41,49.35714286
6,6.283367094
51,47.42622951
41,54.36
11,16.02923211
29,24.14492754
8,6.283367094
16,16.02923211
6,6.403571429
49,57.08695652
18,15.7165272
15,14.25045278
4,6.403571429
25,30.82973316
25,24.12721893
7,5.731117825
8,6.283367094
22,34.16666667
13,15.7165272
25,24.12721893
91,35.72381196
60,53.79508197
75,42.12931034
17,16.90638298
9,6.283367094
8,5.731117825
10,14.25045278
81,28.66211293
12,15.77348066
19,16.0969697
10,14.43403442
16,27.25910596
40,63.58333333
10,15.44481605
70,27.25910596
27,27.25910596
25,52.28125
16,15.34281437
10,15.34281437
12,23.83333333
76,53.76190476
40,38.29411765
16,14.25045278
20,14.25045278
80,59.31506849
13,16.71565934
39,33.61206897
17,42.12931034
8,6.283367094
7,6.283367094
6,6.200527704
59,37.19587629
8,6.722543353
20,15.40677966
8,5.855769231
80,64.875
40,26.21882353
61,49.25
40,30.82973316
11,27.25910596
14,16.75757576
8,8.261261261
8,6.283367094
13,14.25045278
36,35.58181818
18,14.43403442
29,37.44444444
8,14.66740088
5,6.283367094
99,70.2244898
10,7.986072423
44,32.84202899
16,16.02923211
47,36.40740741
79,28.48190045
8,6.724137931
14,15.44481605
14,22.73195876
20,52.48407643
12,15.73109244
24,35.72381196
40,26.21882353
8,18.50714286
24,16.61597938
53,60.92771084
15,22.73195876
10,34.15
26,34.8015873
11,16.0969697
3,6.283367094
8,32.43542435
11,18.50714286
7,8.027272727
8,6.283367094
5,6.283367094
6,7.986072423
4,6.283367094
11,16.24836601
19,14.25045278
13,11.5
40,18.50714286
17,26.57823129
6,7.986072423
15,14.43403442
25,30.82973316
12,14.25045278
49,35.58181818
18,16.90638298
13,16.33924612
12,22.62147651
23,24.85036496
11,15.7165272
16,16.02923211
13,16.90638298
16,16.02923211
17,16.02923211
10,14.25045278
11,16.90638298
41,53.79508197
10,14.25045278
12,14.4
20,50.07563025
45,22.73195876
12,18.50714286
10,15.26855124
14,14.25045278
60,18.50714286
30,32.7826087
6,6.283367094
28,30.31147541
79,75.59090909
8,6.283367094
13,16.71565934
88,24
85,71
51,35.72381196
14,32.18662953
5,15.7165272
33,26.21882353
25,30.82973316
13,28.48190045
10,37.19587629
16,17
15,14.96969697
15,14.25045278
99,35.47715736
26,26.21565731
32,32.18662953
17,14.25045278
4,6.283367094
3,24.52980132
26,26.71398305
5,24.47272727
15,27.25910596
6,5.624203822
65,26.21565731
10,14.25045278
10,14.25045278
12,16.7826087
9,8.095833333
39,32.18662953
27,33.30555556
13,16.02923211
50,60.92771084
6,5.861111111
8,6.283367094
12,16.90654206
6,5.453744493
15,41.3547486
9,6.079365079
11,16.02923211
22,35.72381196
45,34.64119601
12,15
22,22.73195876
13,26.71398305
13,14.25045278
10,22.5
29,30.82973316
22,14.04852321
9,6.283367094
7,6.283367094
18,16.71565934
14,35.47715736
10,14.25045278
25,15.7165272
5,6.283367094
8,5.731117825
18,14.79799666
41,35.72381196
10,14.25045278
28,33.39855072
9,18.50714286
15,15.54477612
13,15.54477612
59,59
39,22.62147651
16,14.25045278
22,14.25045278
5,6.283367094
10,14.25045278
35,30.82973316
90,60.58823529
13,35.72381196
21,14.66740088
15,22.62147651
20,16.33924612
19,32.96446701
17,14.79799666
19,16.71565934
7,5.624203822
22,14.25045278
13,14.25045278
34,31.8359375
8,15.7165272
70,22.73195876
3,5.624203822
7,6.283367094
35,52.92857143
13,15.7165272
44,32.70484581
10,14.25045278
18,15.28895184
15,27.25910596
9,5.731117825
9,6.283367094
37,30.82973316
5,6.079365079
41,28.66211293
20,14.25045278
60,56.5
12,16.31578947
11,14.25045278
17,28.66211293
8,6.283367094
25,39
5,15.7165272
15,14.25045278
21,31.88461538
24,14.25045278
8,8.261261261
25,33.32758621
18,14.79799666
70,35.72381196
16,16.0969697
10,14.25045278
16,14.25045278
4,6.283367094
10,14.25045278
4,5.861111111
26,19
3,4.533333333
20,24.85036496
89,69.82352941
71,30.7274276
57,27.25910596
50,57.42857143
10,14.04852321
23,16.7826087
18,16.61597938
4,6.828571429
39,46.08450704
11,22.73195876
22,15.28895184
9,6.283367094
33,33.06451613
13,15.34281437
90,68.65789474
22,14.66740088
10,30.54676259
30,33.33783784
6,6.283367094
24,32.70484581
9,6.283367094
5,6.283367094
12,47.06993007
46,46.08450704
14,32.96446701
53,22.62147651
14,14.25045278
7,6.283367094
41,53.76190476
12,15.40677966
6,6.283367094
14,30.7274276
25,50.07563025
44,32.96446701
16,16.02923211
5,5.861111111
24,15.94117647
15,28.125
29,32.18662953
20,26.57823129
3,6.283367094
8,15.7165272
13,14.25045278
13,28.48190045
11,18.50714286
8,6.75
11,16.37748344
11,14.25045278
12,15.77348066
6,7.986072423
9,8.029411765
49,43.26086957
25,25
13,35.72381196
18,15.40677966
20,14.04852321
20,34.84827586
20,28.22222222
10,27.25910596
15,27.25910596
18,16.61597938
99,19.83333333
27,38.18656716
26,32.59259259
13,14.25045278
36,26.21882353
7,24.52980132
13,14.25045278
10,26.71398305
12,15.34281437
6,6.079365079
61,42.30666667
19,26.71398305
24,35.72381196
35,26.21565731
19,16.61597938
24,26.21565731
18,27.25910596
46,33.67777778
9,6.414141414
12,14.25045278
10,15.77348066
20,28.125
27,35.2195122
89,47.06993007
8,28.66211293
64,32.18662953
10,15.7165272
18,28.66211293
16,16.33924612
13,14.25045278
56,49.75280899
3,24.85036496
3,6.283367094
10,14.25045278
18,14.25045278
31,46.08450704
8,8.095833333
10,27.25910596
71,57.08695652
46,26.71398305
19,36.075
5,6.283367094
6,6.079365079
91,62.27272727
18,14.04852321
10,14.79799666
12,16.06530612
10,14.25045278
12,14.25045278
13,15.44481605
76,49.35714286
100,24.52980132
8,5.624203822
19,41.3547486
20,47.42622951
9,33.02843602
21,33.02843602
18,39.58695652
4,38.18656716
7,6.079365079
7,8.095833333
45,34.8015873
9,7.910662824
7,11.76190476
49,53.76190476
9,5.624203822
14,16.71565934
5,6.283367094
26,30.7274276
40,56.5
22,15.40677966
7,5.861111111
11,38.18656716
30,27.25910596
30,24
14,14.25045278
85,50.27659574
7,6.283367094
9,41.3547486
6,15.7165272
16,48.1969697
31,33.39855072
10,26.21565731
32,32.62433862
7,7.939849624
8,5.624203822
19,27.25910596
11,38.82402235
61,43.26086957
8,22.73195876
11,14.40536013
54,64.07317073
45,38.5
13,26.21882353
54,37.19587629
6,24
10,14.40536013
12,16.248
8,8.032986111
24,15.44481605
6,6.283367094
35,33.33783784
26,33.18947368
24,46.8558952
91,52.08366534
8,18.50714286
4,5.861111111
50,52.28125
9,24.86363636
9,30.7274276
15,26.57823129
30,22.62147651
11,14.25045278
13,22.62147651
40,15.7165272
10,21.25
22,15.40677966
15,22.73195876
84,28.125
14,16.90638298
19,35.72381196
7,27.25910596
18,16.61597938
14,14.25045278
96,35.72381196
10,14.66740088
15,14.25045278
21,14.04852321
8,6.283367094
5,27.25910596
15,14.79799666
9,6.283367094
11,17.6125
3,6.283367094
26,32.96446701
14,30.7274276
16,35.72381196
8,16.31578947
14,16.02923211
35,33.33783784
10,24.12721893
10,14.25045278
26,35.58181818
13,49.75280899
38,38.18656716
20,28.66211293
15,16.61597938
5,22.73195876
10,15.7165272
24,15.28895184
25,26.21882353
17,22.62147651
7,8.095833333
8,32.43542435
8,27.25910596
80,47.06993007
6,6.283367094
7,6.283367094
3,6.283367094
22,14.04852321
4,6.283367094
50,56.5
27,35.72381196
7,6.283367094
11,14.25045278
14,28.66211293
9,6.283367094
15,41.3547486
8,32.43542435
7,32.18662953
52,70.16666667
20,14.43403442
66,47.42622951
7,6.283367094
16,16.248
9,7.910662824
3,5.453744493
7,7.986072423
17,30.7274276
46,41.3547486
36,33.61206897
64,64.86585366
12,27.25910596
15,14.25045278
7,6.283367094
39,32.84202899
50,68.40425532
9,8.032986111
14,13.453125
65,35.72381196
10,14.43403442
7,6.283367094
30,41.3547486
8,6.283367094
17,15.2566586
14,15.34281437
93,35.72381196
9,8.032986111
9,6.283367094
44,42.30666667
24,35.47715736
41,26.71398305
26,34.32061069
15,14.25045278
9,6.283367094
14,24.52980132
55,32.18662953
17,32.96446701
64,41.3547486
81,52.08366534
13,16.02923211
12,15.2566586
25,26.21565731
20,27.25910596
18,24.52980132
14,22.62147651
58,61.94594595
24,15.34281437
62,28.48190045
14,16.71565934
14,15.2566586
10,14.25045278
14,32.96446701
5,6.283367094
4,6.283367094
16,16.02923211
11,32.18662953
15,14.04852321
3,5.453744493
9,9
7,6.092592593
70,15.7165272
15,24.52980132
11,15.44481605
9,32.96446701
100,42.12931034
10,15.7165272
25,15.7165272
6,6.403571429
59,69.15
11,14.25045278
4,6.283367094
29,33.18947368
12,14.43403442
36,26.71398305
15,26.21565731
59,28.66211293
21,35.47715736
14,29.5
7,22.73195876
9,6.283367094
18,14.25045278
35,28.28571429
22,14.25045278
7,46.8558952
12,14.25045278
5,6.283367094
7,7.910662824
48,27.25910596
10,14.25045278
14,14.25045278
14,17.5
20,27.25910596
12,35.72381196
34,31.125
16,16.02923211
8,38.18656716
10,14.25045278
29,30.82973316
11,16.31578947
6,6.200527704
14,15.44481605
8,6.283367094
18,14.40536013
20,27.25910596
7,5.731117825
28,33.39855072
21,15.34281437
18,32.18662953
6,6.283367094
13,33.02843602
36,18.50714286
26,16.2
14,16.33924612
12,14.25045278
6,6.283367094
56,35.72381196
81,47.42622951
14,14.43403442
20,15.73109244
20,15.2566586
4,6.079365079
12,34.9625
10,15.7165272
5,6.079365079
16,13.76
26,15.7165272
51,32.18662953
20,14.43403442
74,43.66091954
41,27.25910596
12,15.7165272
50,65.59090909
18,16.90638298
34,37.44444444
8,5.861111111
15,16.71565934
12,15.34281437
12,27.25910596
8,6.222222222
13,28.48190045
9,28.66211293
10,15.44481605
12,32.18662953
33,23.775
20,15.40677966
18,16.33924612
10,14.25045278
10,14.25045278
20,14.40536013
24,14.04852321
6,24.14492754
16,16.33924612
12,14.25045278
40,34.38554217
20,35.96385542
45,32.84202899
3,6.283367094
69,68.85123967
5,27.25910596
8,5.624203822
19,16.61597938
7,5.861111111
27,27.25910596
16,16.02923211
70,48.06363636
12,38.18656716
30,33.33783784
30,42.3125
40,33.61
25,30.6446281
10,14.25045278
4,6.283367094
13,15.7165272
10,14.25045278
13,14.43403442
12,52.08366534
18,15.73109244
17,16.61597938
31,33.18947368
31,32.18662953
11,14.25045278
14,32.18662953
9,8.032986111
16,17.6125
13,16.71565934
40,44.16666667
15,26.21882353
24,39.58490566
10,14.25045278
15,14.25045278
11,27.8974359
10,14.25045278
15,16.71565934
16,30.7274276
24,28.66211293
13,22.62147651
6,6.283367094
10,14.79799666
8,6.283367094
49,35.47715736
9,32.18662953
7,8.159509202
20,16.31578947
5,15.7165272
35,32.18662953
12,15.28895184
11,24
35,53.76190476
59,32.70484581
45,16.31578947
20,14.66740088
60,66.5952381
14,32.18662953
8,6.283367094
5,26.21882353
16,22.73195876
7,8.095833333
20,15.26855124
7,6.403571429
14,26.21882353
23,38.18656716
27,52.48407643
20,16.06530612
18,15.40677966
3,24.52980132
8,6.283367094
30,38.18656716
35,27.25910596
14,22.62147651
8,22.73195876
14,14.79799666
15,32.18662953
14,41.33695652
26,35.58181818
10,15.40677966
10,14.25045278
6,15.7165272
15,26.21882353
20,16.7826087
3,6.283367094
15,33.73154362
16,14.34883721
35,29.51612903
25,34.64119601
12,32.96446701
4,6.079365079
10,16.33924612
15,16.02923211
8,6.283367094
30,31.8359375
8,6.283367094
54,35.03846154
65,50.07563025
9,37.19587629
12,15.34281437
10,15.77348066
10,14.25045278
54,49.75280899
8,32.43542435
8,6.283367094
14,16.02923211
30,15.7165272
9,6.283367094
10,14.79799666
46,35.72381196
5,6.283367094
10,10
46,47.44444444
9,35.72381196
30,33.33783784
70,63.125
20,32.96446701
13,21.8
17,14.79799666
39,34.64119601
10,14.25045278
5,18.50714286
25,26.57823129
5,24.52980132
8,6.283367094
33,31.10416667
16,15.28895184
22,14.25045278
19,35.72381196
49,43.66091954
6,5.861111111
15,26.21882353
6,6.283367094
21,26.21565731
18,15.7165272
16,14.66740088
10,15.7165272
31,37.19587629
10,29.51612903
4,6.283367094
8,6.283367094
26,35.58181818
89,53.38461538
5,6.283367094
19,35.96385542
10,42.12931034
40,31.8359375
26,35.72381196
29,30.82973316
6,22.73195876
21,39
17,16.02923211
18,14.25045278
7,6.283367094
12,16.71565934
15,15.7165272
16,14.25045278
4,5.624203822
20,14.43403442
13,14.40536013
9,41.33695652
29,30.7274276
25,30.82973316
5,6.283367094
23,14.25045278
5,6.283367094
8,6.283367094
9,6.414141414
8,6.283367094
30,32.62433862
71,59.31506849
15,14.25045278
12,13.453125
15,15.7165272
44,24.85036496
30,33.32758621
7,6.283367094
24,41.3547486
21,16.33924612
7,7.910662824
7,8.261261261
8,16.31578947
15,27.25910596
8,30.7274276
56,29.51612903
16,14.25045278
5,6.283367094
25,24.12721893
12,15.2566586
10,14.25045278
10,14.25045278
10,14.25045278
70,70.2244898
6,6.283367094
38,26.21882353
8,27.25910596
59,54.32
7,32.43542435
25,32.84202899
26,53.76190476
28,35.02898551
13,15.77348066
11,14.25045278
41,35.72381196
20,15.40677966
16,15.44481605
11,26.71398305
16,16.61597938
76,30.7274276
9,6.283367094
82,35.72381196
30,35.72381196
12,28.125
7,6.283367094
26,35.58181818
65,61.94594595
11,16.7826087
10,14.25045278
14,15.44481605
12,14.43403442
22,27.25910596
8,6.283367094
7,6.724137931
40,35.2195122
6,27.25910596
8,5.861111111
15,14.43403442
14,16.02923211
19,35.72381196
14,22.73195876
24,30.04347826
15,34.84827586
10,16.02923211
18,14.25045278
10,16.90654206
35,35.58181818
5,6.722543353
6,6.283367094
33,32.84202899
23,24.12721893
34,32.96446701
12,53.61290323
28,29.51612903
8,6.283367094
11,14.25045278
49,30.20289855
7,6.414141414
23,30.20289855
10,14.25045278
30,27.25910596
10,14.25045278
20,14.82089552
75,52.48407643
24,41.3547486
14,16.71565934
40,54.58333333
63,50.07563025
22,16.61597938
22,25.15384615
15,16.0969697
9,6.283367094
5,6.283367094
5,27.25910596
32,20
31,37.19587629
11,16.33924612
15,22.73195876
25,24.52980132
16,14.43403442
10,16.02923211
35,50.07563025
12,15.40677966
15,15.7165272
30,34.32061069
5,6.200527704
3,6.283367094
12,14.43403442
10,14.40536013
5,5.861111111
11,27.25910596
15,26.21565731
19,32.18662953
10,27.25910596
49,35.72381196
30,26.21882353
20,15.77348066
12,15.28895184
20,14.40536013
9,6.283367094
14,15.2566586
10,14.25045278
12,14.25045278
15,14.25045278
9,8.159509202
4,6.283367094
39,33.33783784
91,52.08366534
10,14.25045278
4,5.731117825
3,6.414141414
20,26.57823129
90,36.075
13,17
13,32.18662953
54,28.66211293
7,7.910662824
8,27.25910596
9,6.283367094
22,14.25045278
7,46.08450704
11,27.25910596
27,27.25910596
15,14.25045278
19,15.44481605
16,24.85036496
12,46.08450704
8,22.73195876
10,14.04852321
46,35.72381196
19,32.96446701
25,32.99180328
14,30.7274276
5,6.283367094
24,16.71565934
24,32.96446701
15,15.34281437
20,15.26855124
16,16.02923211
13,14.25045278
3,6.283367094
25,30.82973316
10,14.25045278
4,6.283367094
9,7.910662824
90,71.453125
55,60.92771084
12,14.25045278
50,65.75
12,15.34281437
19,16.33924612
10,22.73195876
8,5.453744493
10,7.986072423
18,14.25045278
50,46.33333333
49,37.19587629
16,14.40536013
5,15.7165272
28,35.0239521
76,53.76190476
7,8.027272727
15,15.26855124
7,5.624203822
19,14.25045278
10,16.61597938
8,6.283367094
10,28.48190045
10,16.71565934
56,44.5
8,6.283367094
13,18.50714286
7,7.986072423
12,14.25045278
9,8.032986111
9,8.137931034
10,14.25045278
14,16.61597938
40,34.32061069
7,35.72381196
20,53.68571429
20,14.66740088
7,6.283367094
30,32.84202899
14,16.33924612
13,24
9,7.986072423
5,7.986072423
9,22.73195876
11,15.34281437
27,24.47272727
31,51.19230769
5,5.453744493
14,14.79799666
16,16.02923211
14,16.02923211
5,5.453744493
64,69.15
15,14.93150685
35,32.84202899
80,31.71428571
15,27.8974359
40,26.21882353
74,38.29411765
11,15.54477612
6,7.986072423
3,6.079365079
45,39.58490566
23,14.04852321
25,32.84202899
8,6.283367094
25,30.82973316
44,26.71398305
100,43.71875
14,15.34281437
44,32.84202899
21,14.40536013
44,35.0239521
36,30.7274276
33,24.52980132
15,15.77348066
74,41.3547486
7,15.7165272
9,32.18662953
95,60.92771084
11,22.62147651
16,11.60784314
3,15.7165272
45,43.75
18,14.04852321
9,6.283367094
44,25.89583333
8,8.032986111
25,15.7165272
61,59.31506849
6,26.21565731
4,5.861111111
8,8.029411765
64,35.72381196
6,27.25910596
26,30.7274276
8,6.283367094
54,35.72381196
33,33.33783784
12,16.02923211
15,16.61597938
26,22.73195876
43,26.21565731
3,6.283367094
13,15.77348066
10,16.61597938
10,14.43403442
4,6.652173913
14,54.32
10,16.0969697
10,22.62147651
16,16.02923211
9,5.624203822
10,13.453125
29,35.72381196
5,6.283367094
8,32.18662953
18,14.25045278
26,24.14492754
10,15.7165272
6,6.283367094
62,71.453125
7,6.414141414
24,46.08450704
15,24.52980132
16,22.62147651
30,32.32743363
13,16.71565934
12,16.71565934
5,15.7165272
16,16.02923211
20,14.25045278
15,14.43403442
8,6.079365079
9,6.283367094
8,6.283367094
4,6.414141414
34,41.3547486
19,15.28895184
41,35.82758621
100,18.50714286
10,15.28895184
34,34.81818182
5,6.079365079
9,5.731117825
19,30.7274276
8,6.283367094
12,15.14893617
10,35.72381196
9,41.3547486
34,35.58181818
7,5.624203822
14,32.96446701
42,27.25910596
9,6.283367094
13,15.7165272
12,15.7165272
12,14.25045278
12,15.34281437
35,32.6056338
15,14.25045278
6,24.85036496
17,16.02923211
18,27.25910596
18,14.25045278
8,6.283367094
20,36.5
9,35.72381196
15,27.25910596
14,16.02923211
10,15
15,15.7165272
19,24.52980132
30,35.19083969
13,15.26855124
65,50.36842105
