original,predito
7,8.15210356
10,15.48436019
13,14
10,15.48436019
12,14
6,5.679324895
19,16.6242515
10,13.9124424
10,14.22772277
12,13.89433962
9,6.271186441
16,16.60081967
9,8.005524862
8,5.737804878
12,14.82295082
9,8.2
45,34.30749354
8,8.112299465
26,36.05263158
20,22.05487805
8,8.153846154
10,14.33128834
3,6.053087757
8,6.262560778
9,8.153846154
8,6.053087757
7,6.053087757
36,33.48902821
15,15.48436019
31,33.81564246
81,68.35849057
20,15.11989796
31,33.78947368
15,14
8,8.15210356
24,16.09259259
23,15.02608696
14,31.13043478
16,16.60081967
12,15.48436019
31,33.20744681
10,15.48436019
8,8.153846154
22,14.33128834
10,12.53703704
35,33.78947368
12,14
4,5.777777778
10,14
13,15.02608696
12,12
36,34.9
7,8.2
16,15.03745318
36,33.60539629
9,6.053087757
16,16.46188341
12,16.60081967
13,13.95454545
21,16
14,16.60081967
16,18.32786885
9,8.450980392
9,5.777777778
69,68.82568807
12,13.55208333
20,16.60081967
8,6.053087757
11,16.03896104
26,31.67906977
15,16
5,6.053087757
7,8.112299465
14,15.02608696
29,33.60539629
40,32.29067245
10,14.69375
30,31.26956522
4,6.262560778
8,8.136986301
29,31.67906977
14,15.07608696
8,7.962962963
16,15.671875
9,8.15210356
9,22.34951456
8,6.053087757
18,16.09259259
35,32.29067245
8,6.157894737
9,6.053087757
9,6.011811024
10,15.02608696
13,15.02608696
20,13.55208333
14,16.09259259
11,14.60714286
18,14.75
19,16.66306695
21,16.60081967
15,13.9124424
59,66.48780488
8,8.136986301
6,5.671052632
4,6.262560778
10,14
10,15.42672414
8,6.053087757
20,15.11989796
9,6.25
20,15.48436019
10,13.91065292
18,13.89433962
6,6.053087757
25,33.29515419
18,15.11989796
4,6.053087757
31,28.65853659
7,8.145454545
7,6.297297297
18,14.60714286
15,14.75
27,31.38888889
26,33.20744681
10,13.95454545
100,100
10,14.33128834
26,36.63551402
56,66.94915254
13,18.9
20,14
13,15.48436019
26,36.63551402
7,7.956989247
24,16.66306695
4,6.053087757
14,17.31034483
8,18.14285714
5,5
6,6.25
14,16.26573427
10,13.55208333
15,15.11989796
7,6.053087757
7,6.25
8,6.25
12,14.05714286
44,34.30749354
9,6.053087757
8,6.053087757
11,17.14285714
30,31.67906977
12,15.02608696
3,6.053087757
12,15.48436019
4,6.053087757
3,6.053087757
10,13.9124424
6,6.117166213
50,67.88888889
18,16.60081967
9,22.34951456
11,16.60081967
20,14.33128834
14,16.60081967
14,14
8,5.723325062
14,14
4,6.262560778
12,14.33128834
3,6.053087757
6,6.117166213
22,15.48436019
43,35.17741935
20,14
5,6.262560778
15,15.48436019
8,8.005524862
8,6.053087757
6,6.492592593
9,6.25
19,15.02608696
4,6.492592593
7,7.714285714
70,69.43902439
16,15.48436019
8,6.25
11,16.6242515
12,13.9124424
12,13.40625
10,15.02608696
25,34.32
27,33.20744681
5,6.053087757
29,33.60539629
10,15.02608696
7,8.244444444
13,13.89433962
49,32.63888889
6,6.053087757
25,22.05487805
6,6.117166213
14,16.03896104
24,16.60081967
16,14.62325581
16,16.11494253
19,13.89433962
7,7.875
6,6.053087757
9,6.388888889
19,20.18181818
54,68.82568807
9,8.032258065
12,13.9124424
26,34.30749354
46,34.32
56,69.59405941
30,34.30749354
8,6.053087757
7,6.492592593
7,6.117166213
24,16.60081967
20,15.11989796
10,14
20,14.69375
34,20.18181818
21,15.02608696
40,34.0212766
56,66.25
21,16.60081967
9,8.032258065
20,16.6242515
14,14.82295082
11,13.55208333
25,33.37974684
21,16.60081967
26,33.29515419
15,15.11989796
5,6.25
8,6.262560778
10,16
10,14.33128834
14,16.46188341
7,5.679324895
9,8.005524862
4,6.053087757
19,15.11989796
7,5.723325062
15,14
5,6.053087757
7,6.492592593
14,16.6242515
59,69.33333333
7,8.112299465
10,16.6242515
55,69.43902439
39,36.05263158
8,8.112299465
3,5.679324895
10,13.9124424
91,68.82568807
11,15.02608696
10,14
34,33.37974684
16,16.66306695
11,13.9124424
66,66.48780488
25,32.29166667
100,62.86486486
11,16.66306695
16,16
17,22.05487805
18,15.11989796
19,16.26573427
5,6.117166213
20,15.53543307
40,33.48902821
14,15.07608696
56,66.94915254
21,16.60081967
9,8.043478261
10,14.22772277
9,22.34951456
16,16.60081967
12,14.21111111
16,14
10,15.11989796
16,16.6242515
90,69.43902439
10,14.21111111
32,32.29166667
11,15.02608696
27,33.60539629
10,15.48436019
4,5.671052632
12,15.02608696
13,16.60081967
7,8.151658768
21,16.03896104
8,6.053087757
26,34.30749354
31,32.85
8,5.493333333
26,34.0212766
19,16.60081967
19,15.23157895
8,8.15210356
7,8.151658768
22,15.48436019
9,6.053087757
24,15.42857143
25,32.05769231
15,14
10,17
7,5.679324895
9,16.92857143
21,14.53333333
3,6.053087757
31,34.30749354
4,6.053087757
10,14
40,33.81564246
31,34.30749354
34,35.62162162
12,15.11989796
12,16.46188341
5,6.25
9,8.244444444
9,8.15210356
24,22.34951456
8,5.737804878
44,36.63551402
24,16.6242515
26,34.32
25,32.29067245
7,5.723325062
3,6.053087757
22,15.48436019
46,33.21848739
15,12.53703704
4,6.053087757
46,33.81564246
5,6.262560778
12,13.91065292
34,32.85
26,33.78947368
13,16.60081967
12,16.00568182
14,16.66306695
20,16.60081967
6,6.053087757
12,8.636363636
9,8.279069767
24,32.85714286
7,12.53703704
16,15.48436019
4,6.053087757
20,14.82295082
11,14
10,15
6,6.492592593
4,6.492592593
9,6.011811024
6,6.053087757
16,16.60081967
28,32.29067245
7,8.029411765
34,35.17741935
56,67.09090909
25,33.20744681
12,15.02608696
80,69.59405941
46,20.8
5,6.117166213
12,14
3,5.737804878
24,16.6242515
10,15.03745318
12,18.66666667
3,6.053087757
18,16.66306695
14,13.89433962
23,16.6242515
11,15.671875
21,16.46188341
9,6.053087757
12,14.62325581
24,16.6242515
99,67.88888889
14,15.02608696
7,6.053087757
10,15.53543307
5,6.262560778
10,15.02608696
8,5.723325062
19,22.05487805
9,6.053087757
18,14
24,16.66306695
61,63.72413793
9,7.956989247
15,13.55208333
16,15.23157895
19,15.38744589
12,13.82142857
19,16.26573427
16,24.71428571
11,15.02608696
23,14
14,15.11989796
11,14
9,6.387096774
3,6.262560778
14,16.60081967
9,6.271186441
50,22.05487805
18,16.66306695
26,33.48902821
34,33.48902821
28,33.48902821
19,16.66306695
10,13.9124424
15,16.66306695
12,14
11,15.23157895
6,5.659090909
26,32.29067245
5,5.723325062
5,6.492592593
16,16.60081967
3,5.679324895
8,5.679324895
10,15.48436019
10,15.48436019
9,6.053087757
18,14.75
16,16.09259259
28,33.37974684
8,9.875
21,15.671875
10,15.48436019
16,19.07272727
8,8.15210356
8,6.053087757
15,13.9124424
45,32.29067245
11,15.38744589
51,62.86486486
10,13.9124424
11,14
21,15.42672414
7,6.011811024
27,33.00980392
12,14.82295082
20,15.48436019
36,33.95901639
13,13.89433962
22,15.23157895
24,18.83673469
16,15.73170732
16,22.34951456
39,34.79545455
7,6.262560778
5,6.25
5,6.053087757
9,8.032258065
35,33.48902821
18,14.33128834
30,33.48902821
10,15.03745318
12,14.60714286
25,15.86842105
12,20.74576271
8,8.450980392
20,15.48436019
66,63.33333333
14,16.6242515
16,16.6242515
8,5.679324895
8,6.053087757
7,8.005524862
83,31.8
20,14
9,6.053087757
15,15.11989796
12,14.69375
8,8.005524862
18,14
45,33.29515419
20,15.48436019
6,5.723325062
11,14
20,16.60081967
23,15.38744589
18,16.00568182
6,6.25
11,15.07608696
12,14
16,16.6242515
15,13.9124424
34,33.60539629
36,34.86
10,16.60081967
12,15.11989796
15,14
26,31.67906977
23,15.48436019
22,14
11,16
20,14
21,15.38744589
3,6.053087757
14,14.22772277
41,22.05487805
10,14.05714286
3,5.723325062
13,15.85714286
5,5.737804878
10,13.9124424
7,5.723325062
17,15.23157895
13,15.03745318
11,16.60081967
26,34.79545455
11,15.38744589
19,15.07608696
12,14
14,16.6242515
14,16.09259259
10,14
15,14.69375
71,63.33333333
15,18.9
13,16.26573427
4,6.387096774
3,6.053087757
7,6.262560778
15,14
37,33.20744681
12,15.11989796
8,6.053087757
51,69.59405941
31,35.17741935
23,14.60714286
8,6.271186441
15,12.53703704
3,10.29411765
91,26.38317757
8,5.723325062
18,15.02608696
12,15.02608696
11,15.02608696
12,13.93103448
19,16.6242515
18,16.66306695
3,5.723325062
31,33.60539629
11,13.9124424
10,14
19,14.82295082
10,15.671875
12,16.26573427
14,14
16,13.91065292
20,14.62325581
35,33.48902821
18,15.38744589
34,33.29515419
12,15.11989796
17,15.48436019
10,15.03745318
41,34.32
16,15.671875
10,15.38744589
26,33.21848739
9,8.2
38,37.05128205
7,5.723325062
45,33.48902821
57,69.43902439
26,33.48902821
10,14.21111111
7,6.053087757
6,6.117166213
11,14
9,6.053087757
89,89
9,8.136986301
10,13.55208333
19,15.02608696
33,36.57894737
37,34.32
10,13.55208333
27,33.60539629
49,26.38317757
12,13.95454545
19,16.60081967
8,5.723325062
13,14
14,15.17647059
7,8.151658768
24,16.46188341
5,6.053087757
7,6.053087757
23,15.11989796
37,33.7972973
18,16.46188341
22,15.38744589
11,14.82295082
13,20.91358025
14,16.66306695
7,8.005524862
20,16.11494253
17,16.09259259
20,16.60081967
16,16.60081967
16,14.33128834
18,16.09259259
20,14.33128834
31,33.95901639
89,66.66666667
14,15.02608696
13,16.09259259
7,8.151658768
24,16.6242515
8,8.153846154
10,14
11,16.66306695
20,14.75
24,15.48436019
36,32.29067245
26,33.95901639
95,69.43902439
5,6.262560778
31,34.32
20,15.53543307
8,10.29411765
30,33.00980392
10,14.33128834
23,16.09259259
26,34.47727273
9,6.25
3,6.117166213
19,14
33,22.05487805
9,8.136986301
25,33.7972973
12,15.48436019
68,69.43902439
30,31.67906977
4,5.723325062
12,15.38744589
16,14.62325581
4,6.053087757
25,33.48902821
14,15.20512821
16,15.07608696
14,14.75
16,15.02608696
7,6.492592593
8,6.053087757
39,33.29515419
10,15.03745318
25,33.48902821
14,14
8,17.31034483
32,25.85135135
3,5.723325062
25,33.21848739
5,6.262560778
3,25.2
10,14.33128834
76,66.48780488
54,66.94915254
10,13.89433962
11,16.09259259
18,15.11989796
20,16.6242515
7,8.150943396
14,14
56,67.09090909
29,31.67924528
61,69.98571429
20,15.07608696
25,32.29067245
25,31.26956522
30,33.48902821
3,5.723325062
25,34.32
9,6.117166213
16,14.09090909
21,16.09259259
3,5.737804878
26,52
10,13.91065292
16,14
15,14
12,16.60081967
8,8.307692308
26,33.20744681
12,16.66306695
13,15.11989796
36,33.60539629
6,6.053087757
16,15.02608696
50,67.32
14,15.02608696
13,15.11989796
5,8.636363636
66,68.14906832
9,8.112299465
9,7.956989247
21,16.60081967
9,5.723325062
20,14
4,16.92857143
20,15.38744589
14,16.09259259
14,16.09259259
18,25.28
19,16.6242515
14,14.33128834
5,5.679324895
24,39
25,33.48902821
9,6.297297297
10,15.03745318
25,31.67906977
24,15.23157895
11,15.11989796
51,62.33333333
16,15.07608696
30,18
70,71.05555556
7,6.25
9,8.112299465
6,6.117166213
11,15.03745318
8,5.76344086
18,14
26,33.21848739
19,15.02608696
14,16.46188341
3,5.679324895
5,5.723325062
15,13.40625
9,8.032258065
44,33.20744681
10,15.53543307
20,25.85135135
5,6.262560778
8,18.14285714
5,6.492592593
31,33.29515419
16,14
55,69.43902439
45,35.17741935
20,16.60081967
9,6.262560778
5,6.25
5,5.723325062
73,67.6875
12,18.32786885
21,16.60081967
86,62.33333333
36,34.30749354
35,34.47727273
11,14
9,8.151658768
3,6.053087757
15,14.62325581
14,15.38744589
5,5.679324895
19,32.63888889
8,5.777777778
28,33.29515419
10,16.00568182
5,5.723325062
30,35.17741935
6,6.262560778
13,15.03745318
16,15.86842105
29,33.60539629
20,16.66306695
80,70.54166667
14,14.82295082
20,14.53333333
38,33.48902821
63,69.98571429
6,6.053087757
5,5.723325062
15,15.11989796
3,6.053087757
21,16.09259259
11,14.21111111
13,16.09259259
9,8.244444444
13,14
30,32.29067245
14,14.33128834
16,13.89433962
17,15.02608696
17,21.78125
10,10.5
8,6.053087757
60,62.86486486
5,6.011811024
11,16.26573427
17,14
8,6.262560778
30,35
6,6.053087757
16,16.6242515
35,33.7972973
25,32.29067245
19,15.11989796
18,16.60081967
86,68.82568807
14,15.02608696
7,6.053087757
39,33.60539629
10,14.62325581
11,14
35,33.00980392
13,15.671875
10,14
6,5.723325062
46,34.30749354
15,15.48436019
15,15.85714286
8,6.262560778
8,8.244444444
35,24.34831461
20,15.38744589
14,18.36538462
26,33.60539629
54,66.48780488
18,15.53543307
12,16.66306695
9,8.112299465
29,34.30749354
26,34.32
49,33.20744681
7,22.96774194
64,66.66666667
13,15.11989796
5,16.92857143
10,16.09259259
29,35.62162162
69,69.59405941
25,33.29515419
27,15.86842105
5,6.053087757
19,14
19,15.23157895
28,26.66666667
21,16.09259259
7,8.151658768
7,6.053087757
17,14
3,5.679324895
54,66.48780488
13,13.9124424
69,69.98571429
25,31.67906977
15,14.62325581
16,14.5
25,32.29067245
4,6.053087757
16,16.60081967
18,15.48436019
26,33.48902821
8,8.151658768
34,33.60539629
13,15.42672414
19,19.07272727
16,13.91065292
16,15.03745318
21,15.38744589
4,5.679324895
14,15.06493506
13,14
51,23.1
5,6.25
5,6.053087757
15,15.42672414
12,14.75
16,16.26573427
11,16.46188341
24,16.60081967
8,6.053087757
14,16.60081967
80,69.70992366
4,5.723325062
16,15.48436019
18,15.48436019
14,16.60081967
29,35.17741935
8,6.25
31,33.21848739
26,37.05128205
6,6.053087757
20,14
10,12.72727273
16,16.26573427
24,15.38744589
9,8.279069767
86,68.14906832
10,14.62325581
71,66.94915254
24,17
4,5.76344086
39,32.52631579
14,23.1
4,5.723325062
6,5.723325062
7,8.15210356
44,33.20744681
13,14
8,8.112299465
100,62.86486486
20,15.11989796
17,15.03745318
12,15.38744589
24,18.14285714
3,6.053087757
54,69.59405941
25,30.75510204
11,15.38744589
26,33.81564246
10,13.93103448
3,5.723325062
8,8.103448276
16,14.5
44,33.60539629
18,15.53543307
14,15.38744589
14,9.933333333
10,16.6242515
71,68.82568807
14,15.02608696
7,7.956989247
10,15.38744589
16,16.6242515
22,14
12,16.46188341
16,14.62325581
16,16.6242515
27,31.67906977
46,33.60539629
19,16.6242515
46,33.21848739
9,8.005524862
34,41.81818182
7,6.053087757
5,6.053087757
4,6.262560778
56,69.98571429
10,13.89433962
24,16.11494253
81,64.09615385
23,15.48436019
6,5.723325062
50,67.6875
15,15.48436019
8,6.053087757
5,6.271186441
6,6.25
12,18.32786885
42,36.63551402
7,5.737804878
8,6.053087757
20,17.31034483
21,23.1
12,16.09259259
6,6.053087757
7,8.636363636
13,14.82295082
11,15.11989796
9,8.153846154
10,14
50,69.43902439
17,15.7
9,8.150943396
12,16.6242515
36,36.05263158
20,15.11989796
9,6.25
14,14
7,5.737804878
13,20.91358025
8,6.053087757
12,13.91065292
26,34.32
9,5.723325062
20,14.75
18,18.32786885
9,8.136986301
8,8.153846154
13,14.33128834
12,24.07142857
20,14.33128834
10,15.11989796
15,15.48436019
8,6.492592593
3,6.053087757
28,34.30749354
13,14
10,14
4,6.053087757
5,6.25
22,16.575
15,15.11989796
8,6.011811024
11,13.89433962
10,14.33128834
26,34.44444444
15,16.6242515
10,14
86,67.32
10,13.55208333
44,37.05128205
6,5.679324895
24,16.6242515
12,16.03896104
13,14.21111111
63,69.70992366
21,16.00568182
31,25.84313725
10,15.48436019
8,8.005524862
22,16.60081967
26,33.81564246
14,15.48436019
24,15.42672414
34,32.29067245
4,6.117166213
7,28.65853659
7,8.043478261
5,5.679324895
10,15.53543307
5,5.723325062
6,6.053087757
10,13.55208333
7,6.053087757
10,16.60081967
14,15.11989796
16,16.09259259
15,16.6242515
11,15.03745318
31,36.05263158
16,16.00568182
9,6.297297297
7,6.053087757
4,5.723325062
20,16.09259259
34,18.46153846
5,6.053087757
15,14.21111111
79,69.70992366
21,15.48436019
10,15.48436019
11,15.02608696
7,8.15210356
21,18.83673469
80,66.35483871
10,16.60081967
14,16.60081967
16,16.60081967
26,33.81564246
7,8.15210356
8,8.112299465
6,6.117166213
25,33.29515419
6,6.492592593
16,16.60081967
5,6.117166213
3,5.723325062
9,8.15210356
16,14
32,33.21848739
31,33.29515419
10,25
18,13.9124424
90,68.04347826
17,16.6242515
22,16.6242515
9,8.244444444
8,8.2
4,6.262560778
5,6.053087757
8,6.262560778
15,15.48436019
7,6.053087757
8,6.011811024
12,15.53543307
19,16.46188341
34,31.67924528
16,15.671875
15,16.09259259
21,16.09259259
10,14.62325581
15,16.66306695
15,16.46188341
3,5.723325062
12,13.95454545
12,13.95454545
15,14.33128834
5,6.053087757
12,14.22772277
18,15.06493506
12,15.11989796
16,16.09259259
13,14
10,14.82295082
23,15.11989796
7,6.188679245
21,15.02608696
9,8.150943396
12,18.32786885
40,34.32
3,6.271186441
6,6.262560778
15,13.89433962
15,13.9124424
94,61.49019608
16,16.60081967
16,15.671875
42,38.5
9,8.15210356
12,16.6242515
15,16.46188341
19,14
25,33.20744681
16,15.02608696
13,16.60081967
23,22.05487805
5,6.053087757
18,15.11989796
9,8.150943396
27,19.07272727
21,15.42672414
20,16.46188341
21,16.66306695
35,33.83333333
4,6.262560778
19,16.26573427
6,6.053087757
60,69.43902439
3,6.117166213
14,16.46188341
12,14.69375
11,16.46188341
10,16.26573427
6,6.25
9,8.153846154
18,14
4,6.053087757
16,16.60081967
12,13.89433962
8,8.153846154
6,6.053087757
6,6.053087757
8,5.723325062
6,6.262560778
14,14
16,15.02608696
13,20.74576271
16,15.06666667
10,15.42672414
8,6.053087757
26,35.17741935
9,6.053087757
12,15.03745318
8,5.723325062
10,15.11989796
3,5.222222222
14,14.82295082
12,16.66306695
10,15.02608696
12,14.75
16,16.26573427
9,6.262560778
12,14
11,15.03745318
26,35.17741935
7,8.005524862
21,16
8,5.723325062
3,5.723325062
10,14.62325581
11,15.03745318
15,15.48436019
5,6.25
23,16.09259259
14,15.11989796
8,6.262560778
8,8.153846154
16,16.00568182
8,7.714285714
71,68.82568807
4,5.777777778
7,8.112299465
91,68.35849057
64,69.43902439
30,32.95061728
21,16.60081967
6,5.723325062
5,6.053087757
50,62.86486486
8,6.133333333
10,14
18,16.6242515
11,14
8,8.032258065
3,6.271186441
36,34.30749354
70,69.43902439
3,22.05487805
39,34.32
8,6.053087757
8,6.053087757
27,25.84313725
64,48.23076923
80,66.35483871
20,47.75
35,32.05769231
12,15.03745318
3,5.737804878
8,6.387096774
6,6.053087757
7,9.444444444
6,6.387096774
16,16.6242515
11,14
4,5.679324895
31,35
4,6.492592593
12,14.33128834
10,15.23157895
20,15.48436019
31,33.83333333
6,6.053087757
12,13.93103448
29,22.05487805
45,34.47727273
10,14
13,14
11,15.02608696
6,5.659090909
32,31.67924528
12,14.82295082
12,14.75
20,14.62325581
12,16.66306695
36,33.37974684
21,15.02608696
11,16.09259259
22,15.07608696
8,6.053087757
7,6.492592593
3,6.25
31,32.95454545
15,13.55208333
39,31.67924528
20,16.60081967
3,6.133333333
20,16.60081967
12,15.02608696
7,6.492592593
20,13.2
16,16.11494253
44,44
19,16.46188341
10,16.26573427
8,8.15210356
19,16.6242515
86,69.70992366
15,16.46188341
12,15.48436019
14,15.671875
10,14.33128834
18,13.89433962
16,16.26573427
41,34.30749354
15,14.62325581
14,14
11,15.38744589
59,68.14906832
55,69.98571429
35,31.26956522
62,68.82568807
3,6.053087757
4,6.25
15,15.48436019
12,16.60081967
19,15.02608696
44,36.63551402
30,32.29067245
50,63.14285714
6,6.053087757
12,16.84
10,11.5
26,34.32
15,15.48436019
8,6.053087757
18,14.05714286
20,14
3,6.053087757
38,22.05487805
14,14
80,66.35483871
12,14.22772277
12,14
10,13.55208333
20,14.62325581
40,32.29067245
12,15.03745318
10,14
44,33.20744681
10,14
23,15.02608696
12,15.11989796
10,16.60081967
6,5.723325062
15,14
15,15.11989796
38,34.30749354
16,16
14,15.48436019
24,16.60081967
23,19.58333333
20,16.6242515
9,6.117166213
14,15.02608696
23,16.46188341
39,34.30749354
41,33.60539629
9,8.153846154
7,8.029411765
35,33.48902821
20,16.60081967
12,13.55208333
19,15.03745318
6,6.492592593
30,33.00980392
11,14
11,16
66,23.1
12,18.36538462
7,5.723325062
20,16.46188341
9,8.450980392
10,14
22,31.8
6,6.262560778
3,5.679324895
41,33.29515419
16,16.09259259
31,48.23076923
10,13.89433962
3,6.053087757
9,7.714285714
5,5.777777778
16,15.03745318
8,8.005524862
8,6.262560778
7,6.053087757
10,13.55208333
16,15.38744589
9,6.053087757
24,14.33128834
7,8.15210356
6,5.222222222
6,6.011811024
7,6.262560778
30,33.20744681
12,15.48436019
21,15.23157895
74,69.98571429
7,6.25
11,15.07608696
7,5.723325062
6,6.492592593
42,31.26956522
8,5.723325062
16,13.91065292
20,14.62325581
3,6.053087757
10,14.33128834
5,6.053087757
22,24.34831461
10,15.53543307
18,16
3,6.25
8,8.153846154
13,14
12,14.69375
61,62.33333333
16,16.6242515
8,6.053087757
11,16.03896104
6,6.053087757
10,15.23157895
14,14
7,6.053087757
42,32.29067245
17,16.09259259
13,14
18,14.33128834
6,6.053087757
6,6.25
75,69.70992366
21,20.74576271
10,16.60081967
7,6.053087757
4,6.053087757
10,13.9124424
15,13.95454545
11,14
15,15.48436019
8,8.15210356
9,8.151658768
16,15.02608696
14,15.38744589
10,14
51,63.72413793
16,16.60081967
10,24.34831461
15,19.07272727
18,15.11989796
26,33.60539629
10,13.55208333
12,18.83673469
35,32.29067245
26,22.34951456
24,15.03745318
29,33.60539629
14,15.03745318
29,33.60539629
7,8.005524862
20,16.46188341
43,33.60539629
13,14
4,5.737804878
7,6.262560778
19,14
8,6.053087757
10,15.11989796
9,8.15210356
65,69.43902439
3,5.723325062
18,15.48436019
22,15.22222222
3,6.053087757
35,33.21848739
20,15.48436019
10,14
12,13.9124424
25,31.26956522
26,34.32
25,33.37974684
18,15.02608696
14,30.90625
56,62.33333333
45,33.48902821
31,26.38317757
24,16.6242515
20,15.53543307
10,14.33128834
5,5.723325062
5,6.188679245
20,16.6242515
4,5.737804878
16,16.60081967
16,13.91065292
8,6.053087757
5,6.262560778
3,6.053087757
56,69.59405941
37,32.05769231
13,16.26573427
9,8.005524862
17,15.03745318
13,16.66306695
15,14
38,33.95901639
24,16.60081967
26,33.78947368
9,8.15210356
14,15.03745318
8,5.737804878
7,8.145454545
29,34.32
9,5.723325062
30,33.60539629
5,6.053087757
7,6.011811024
5,6.117166213
30,33.95901639
20,15.11989796
14,15.02608696
8,8.150943396
12,15.03745318
8,6.262560778
15,14.62325581
7,5.777777778
26,32.52631579
4,6.262560778
10,14.33128834
12,15.11989796
11,14
15,15.11989796
34,33.48902821
40,32.29067245
9,8.279069767
7,6.053087757
12,8.636363636
7,8.032258065
17,15.48436019
27,33.60539629
15,14
15,13.9124424
3,6.053087757
56,68.35849057
12,16.66306695
15,14.33128834
9,8.153846154
12,15.48436019
10,14
6,5.723325062
42,33.00980392
45,33.81564246
8,8.029411765
19,16.66306695
9,6.053087757
50,52
21,16.6242515
9,8.145454545
13,16.26573427
16,13.91065292
7,8.153846154
11,16.6242515
26,33.29515419
18,14
29,28.65853659
14,14.60714286
22,16.60081967
5,5.723325062
16,18.83673469
21,16.60081967
16,16
6,6.492592593
6,6.387096774
25,22.05487805
15,14
31,33.60539629
18,18.83673469
16,15.73170732
5,5.493333333
79,66.94915254
6,6.262560778
10,9.444444444
7,8.043478261
12,14
34,28.65853659
24,15.48436019
32,33.60539629
14,16.60081967
7,6.011811024
9,8.029411765
17,17.31034483
4,5.723325062
9,5.679324895
5,6.262560778
12,14
29,34.32
17,15.03745318
14,16.60081967
14,16.60081967
10,15.07608696
13,13.9124424
11,15.03745318
26,33.29515419
10,15.11989796
54,62.33333333
10,15.671875
8,6.262560778
7,13.40625
21,16.00568182
29,25.84313725
23,15.38744589
9,8.151658768
16,16.6242515
7,8.112299465
8,6.053087757
56,66.75
7,8.15210356
25,34.0212766
18,14
5,5.723325062
14,16.60081967
4,6.053087757
20,15.03745318
15,15.48436019
10,13.89433962
20,15.11989796
12,13.9124424
10,15.02608696
7,6.262560778
12,14
9,6.053087757
33,32.29067245
13,16.09259259
20,15.48436019
9,6.262560778
10,16.6242515
10,12.53703704
14,16.26573427
9,6.25
18,13.93103448
20,14
7,6.053087757
13,25.85135135
14,14
29,33.20744681
9,8.450980392
10,16.60081967
20,16.60081967
36,34.30749354
4,5.777777778
5,5.659090909
11,14
18,16.6242515
13,16.60081967
4,6.053087757
16,16.6242515
51,32.42857143
20,14.60714286
8,5.737804878
25,31.67906977
99,68.82568807
30,33.7972973
10,14.82295082
10,15.03745318
12,14
3,6.262560778
36,27.89473684
16,16.60081967
11,13.91065292
7,8.151658768
22,14
12,14.69375
14,16.25
29,33.60539629
23,16.46188341
18,16.60081967
5,6.011811024
7,5.723325062
5,6.053087757
11,16.60081967
7,6.053087757
16,15.48436019
8,6.053087757
