original,predito
5,6.924242424
12,15.75
16,17.18351477
14,14.36601307
20,16
17,15.33126935
26,33.13084112
24,16.37790698
29,33.26600985
10,12.76767677
27,32.48587571
18,14.39552239
14,17.18351477
30,24.46428571
35,31.93913043
10,14.68421053
14,17.18351477
10,14.25
69,60.65461847
11,14.68421053
13,17.18351477
23,15.1038961
14,15.89855072
19,35.06382979
18,14.5530303
8,8.070422535
29,24.34482759
50,97.5
7,8.136363636
36,35.30693069
9,8.5
19,15.75
21,15.33126935
21,16.75298805
35,32.27419355
7,17.36923077
36,35.30693069
21,17.18351477
19,16.89699571
15,14.99099099
5,5.756756757
17,29.84615385
20,15.75
18,16.75298805
16,53.37837838
39,33.86813187
12,15.15555556
24,15.73417722
8,8.2
24,17.18351477
12,14.68421053
50,92.09302326
66,75.93023256
20,51.87665198
14,15.33126935
26,32.53719008
28,32.5483871
19,16.50877193
10,16.89699571
50,51.87665198
11,15.33126935
64,63.93461538
20,13.3
12,16.37790698
13,14.39552239
20,14.68421053
18,26.52
75,32.62732919
15,14.73658537
19,14.73658537
22,16.37790698
19,26.8852459
11,15.65740741
30,33.47916667
13,16.54545455
21,20.48387097
19,17.18666667
11,14.73658537
25,33.86813187
13,15.33126935
8,6.783783784
14,16.37790698
14,20.8245614
10,14.68421053
150,93.33333333
15,14.73658537
20,16.37790698
33,34
11,14.99099099
13,15.65740741
14,17.18351477
11,15.80427046
18,18.16666667
14,15.53278689
24,56.0625
10,13.78378378
16,15.75
40,33.06849315
11,14.73658537
10,16.75298805
21,15.99152542
12,15.33126935
19,15.67010309
20,14.59259259
9,7.411764706
71,63.93461538
25,19.46153846
8,16.75298805
30,51.87665198
35,33.47916667
14,16.37790698
21,15.80427046
14,15.75
30,32.85
5,6.725888325
12,12.76767677
10,16.50877193
12,15.75
14,14.68421053
23,25.25
20,22.41489362
10,17.28205128
15,15.73417722
66,90.85714286
22,53.37837838
176,78.12698413
8,8.2
9,7.411764706
104,63.93461538
7,8.166666667
16,16.75298805
31,32.62732919
10,16.89699571
10,14.99099099
10,14.39552239
10,31.44230769
6,5.756756757
12,19
40,69.85
20,15
34,32.48587571
18,14.99099099
20,13.78301887
50,103.7826087
118,78.12698413
29,35.30693069
8,5.756756757
74,65.57620818
26,27
19,19.77857143
15,14.73658537
16,23
9,8.5
58,83.9375
19,17.87804878
30,30.44827586
45,25.5
30,33.47916667
20,13.78378378
9,8.075757576
11,15.80427046
9,20.85714286
26,31.85714286
26,33.896
6,6.153846154
11,14.99099099
7,5.401869159
15,16.72727273
6,5.756756757
5,5.756756757
30,34.64634146
20,20
8,6.153846154
15,14.68421053
26,24.34482759
12,14.73658537
56,85.42857143
13,17.18351477
8,17.19047619
26,32.640625
10,15
19,15.15555556
12,15.89855072
11,16.89699571
14,17.66666667
56,78.10714286
12,14.36601307
51,103.7826087
20,14.68421053
28,32.53719008
18,15.53278689
31,16.54545455
45,32.53719008
7,7.964285714
30,40.65
7,7.888888889
71,79.43023256
10,14.39552239
13,16.75298805
15,14.45454545
12,14.5530303
30,16.725
17,12.25
20,22.23529412
15,20.8245614
34,44
15,14.73658537
21,21
8,6.783783784
64,83.9375
19,19.85714286
24,16.37790698
24,17.18351477
11,17.18351477
10,15.1038961
31,33.13084112
16,15.75
7,6.5
100,79
16,15.75
15,14.68421053
29,53.37837838
44,63.93461538
8,17.96666667
37,33.44444444
16,19.77857143
15,14.68421053
22,14.73658537
85,67.58823529
28,31.93913043
51,79.43023256
36,32.640625
15,14.5530303
10,14.92857143
11,15.80427046
19,29.75
39,34.06849315
17,14.99099099
15,52.59340659
24,16.37790698
10,14.36601307
30,32.10204082
46,34.64634146
18,16.26666667
21,17.18351477
5,7.411764706
12,14.73658537
12,19.77857143
20,14.99099099
22,18.21428571
12,15.73417722
16,20.48387097
10,14.36601307
12,16.37790698
9,8.274193548
21,17.18351477
9,8.043478261
25,32
12,14.5530303
18,14.68421053
12,19.46153846
21,29.84615385
3,6.783783784
10,14
30,32.10204082
30,30.44827586
14,17.18351477
16,15.99152542
39,32.640625
6,5.756756757
10,14.99099099
9,6.725888325
24,24.34782609
73,73
14,15.99152542
14,15.75
9,6.783783784
10,14.73658537
12,15.53278689
70,52.59340659
12,19.33846154
25,32.48587571
14,15.89855072
14,12
12,15.99152542
14,23
20,32.94285714
7,63.93461538
6,6.725888325
20,22.33333333
54,83.9375
32,31.93913043
20,16.37790698
9,8.176470588
7,6.725888325
14,22.41489362
21,16.50877193
55,103.7826087
59,89.6
24,15.33126935
80,103.7826087
7,8.136363636
25,33.13084112
14,14.73658537
15,15.47826087
85,78.42857143
11,16.26666667
40,65.57620818
20,15.33126935
11,15.89855072
26,33.896
26,27.57142857
12,14.68421053
36,36.42857143
12,17.19047619
200,94.625
14,14.6875
86,84.04761905
95,84.04761905
16,17.18351477
46,32.48587571
90,79
14,15.33126935
36,62.75
15,13.78378378
12,14.92857143
11,22.3125
17,14.5530303
18,14
145,60.65461847
14,17.18351477
25,29.92857143
21,30
13,14.36601307
22,15.33126935
90,92.09302326
20,15.47826087
96,63.93461538
12,16.37790698
31,32.62732919
10,14.39552239
26,33.86813187
10,17.18351477
25,34.06849315
10,14.68421053
10,15.33126935
7,18.57142857
18,18.33333333
115,31.8
22,16.37790698
31,33.26600985
17,14.68421053
4,6.783783784
11,16.37790698
22,17.18351477
14,14.73658537
12,14.73658537
10,19.77857143
14,16.89699571
27,32.48587571
19,24.34482759
8,6.783783784
10,14.68421053
20,14.73658537
25,31.44230769
47,32.53719008
21,23
25,33.47916667
70,51.87665198
6,12.01470588
14,15.33126935
16,17.18351477
17,14.68421053
9,6.725888325
19,16.37790698
91,53.37837838
24,16.37790698
15,14.5530303
46,31.44230769
35,28.2
115,79.43023256
24,14.5530303
13,14.68421053
9,8.293478261
24,20.5
25,32.53719008
30,32.10204082
31,31.91176471
7,6.783783784
22,15.33126935
46,35.29411765
8,8.136363636
38,32.10204082
34,25.46666667
11,12.76767677
7,6.725888325
155,103.7826087
9,8.280487805
15,14.39552239
6,5.756756757
20,15.47826087
12,14.5530303
14,14.36601307
10,15.33126935
16,16.89699571
115,94.625
26,16.75298805
9,8.166666667
36,53.37837838
23,26.52
30,60.65461847
16,14.39552239
16,15.89855072
24,22
26,32.48587571
9,8
15,17.18351477
20,14.68421053
32,31.93913043
15,14.99099099
9,16.86111111
14,15.53278689
10,14.5530303
125,51.87665198
30,32.5483871
12,23
72,63.93461538
3,6.783783784
12,17.18351477
10,14.68421053
9,6.783783784
60,97.5
19,17.18351477
16,16.89699571
49,63.93461538
6,6.725888325
145,63.33333333
16,23
10,14.36601307
12,14.68421053
9,6.783783784
7,8.125
60,72.61538462
16,32.62732919
11,14.68421053
34,33.13084112
9,7.411764706
38,39.85714286
21,45.65957447
6,5.401869159
16,15.75
11,14.68421053
20,41.6
46,34
36,36.18181818
90,72.61538462
35,32.10204082
22,14.73658537
11,15.99152542
14,16.75298805
12,35
9,7.964285714
15,15.80427046
31,32.62732919
60,63.93461538
16,14.73658537
22,16.05813953
101,81.05
11,14.68421053
54,19.77857143
18,16.05813953
11,14.73658537
14,15.80427046
15,15.73417722
69,20.09090909
21,16.37790698
50,94.625
12,14.99099099
13,14.68421053
23,51.87665198
24,16.89699571
24,15.89855072
95,63.93461538
9,8.280487805
12,29.84615385
16,17.18351477
59,84.04761905
140,60.65461847
10,14.73658537
12,16.725
11,16.37790698
6,5.756756757
74,78.10714286
26,32.96875
43,35.30693069
75,103.7826087
24,17.18351477
15,16.71428571
22,13.78301887
35,32.10204082
18,22
11,15.89855072
26,63.93461538
9,5.528301887
16,31.875
12,14
9,8.280487805
27,60.65461847
56,53.37837838
17,14.68421053
9,5.756756757
19,19.77857143
41,36.42857143
24,17.18351477
55,52.59340659
8,8.136363636
36,34.64634146
36,36.18181818
10,14.73658537
10,14.99099099
39,33.26600985
5,6.924242424
18,12.76767677
6,10
65,60.65461847
44,53.37837838
6,6.666666667
56,22.41489362
37,22.3125
9,8.280487805
12,13.3
59,62.73333333
44,63.93461538
10,10
25,32.53719008
13,26.52
13,15.33126935
17,14.99099099
21,32.94285714
21,17.18351477
24,17.18351477
55,51.87665198
14,17
12,14.73658537
11,13.78301887
10,14.73658537
24,17.18351477
25,51.87665198
13,15.80427046
21,16.50877193
68,77.03030303
9,8.714285714
6,6.783783784
9,7.411764706
25,60.65461847
24,16.37790698
15,14.68421053
19,15.67010309
9,60.65461847
9,6.783783784
22,15.75
19,17.18351477
100,51.87665198
18,16.89699571
8,5.756756757
20,14.68421053
27,33.86813187
18,15.75
20,14.99099099
63,77.03030303
3,5.833333333
22,14.99099099
17,14.99099099
14,15.33126935
20,14.36601307
10,14.5530303
12,16.37790698
21,15.33126935
6,6.783783784
6,6.783783784
56,32.62732919
3,5.756756757
9,8.070422535
16,27.71428571
27,33.896
16,30.2
21,16.50877193
39,32.10204082
170,79.43023256
23,13.78378378
26,32.94285714
25,32.14285714
16,17.18351477
14,17.18351477
35,32.10204082
15,14.39552239
8,8.2
10,17.18666667
25,33.13084112
22,17.18666667
35,31.97560976
14,16.50877193
8,8.274193548
19,15.33126935
6,5.401869159
15,36.8
30,16.55
30,15
10,10
99,92.09302326
110,89.2
14,20.85714286
24,63.93461538
14,16.37790698
14,15.2
20,15.73417722
11,15.33126935
17,16.89699571
134,65.57620818
15,52.59340659
10,14.36601307
10,14.99099099
7,60.65461847
17,26.8852459
40,32.48587571
16,15.65740741
5,6.783783784
9,17.87804878
10,13.78378378
190,56.0625
20,14.73658537
15,14.68421053
10,14.99099099
26,16.58064516
12,16.37790698
75,84.04761905
49,30
9,8.293478261
19,19.77857143
36,31.91176471
11,16.50877193
11,16.75298805
39,33.26600985
20,17.36923077
9,24.34482759
55,52.59340659
131,65.57620818
20,15.73417722
39,30.2
20,14.36601307
11,16.89699571
18,15.75
154,79.84210526
9,9
7,6.783783784
14,19.77857143
115,60.65461847
10,14.68421053
16,14.99099099
34,53.37837838
8,7.965517241
13,14.36601307
21,16.37790698
10,14.68421053
6,6.206896552
22,17.18351477
14,15.67010309
21,14.68421053
19,65.57620818
4,5.401869159
26,32.5483871
5,7.411764706
14,16.37790698
15,14.99099099
10,52.59340659
20,14.68421053
18,15.33126935
19,19
9,7.411764706
9,6.24
12,15.33126935
9,65.57620818
20,14.68421053
23,17.18351477
14,15.75
15,13.78301887
26,34.64634146
59,53.37837838
28,31.97560976
18,14.39552239
30,32.96875
17,14.5530303
9,8.285714286
81,41.32142857
14,22.3125
13,14.5530303
56,24.46428571
7,7.411764706
12,24.25
28,32.48587571
14,16.75298805
24,15.80427046
34,33.06849315
54,19.85714286
9,16.725
3,5.756756757
10,15.75
77,63.93461538
14,24.34482759
30,64.16666667
37,33.47916667
26,33.26600985
99,84.04761905
3,5.528301887
20,16.72727273
15,17.18351477
8,8.310344828
10,17.18351477
26,24.25
11,15.75
8,8.2
41,79.93333333
12,19.77857143
13,14.73658537
100,32.85
16,16.89699571
80,51.87665198
23,17.18666667
30,21.58823529
11,15.89855072
5,12.01470588
9,53.37837838
14,15.80427046
9,8.3
10,15.47826087
5,13.40909091
7,12.76767677
10,23.52941176
26,32.62732919
12,15.75
16,15.89855072
11,22.41489362
25,32.53719008
21,22.41489362
40,51.87665198
15,14.68421053
7,5.756756757
10,14.68421053
10,14.68421053
64,53.37837838
21,16.37790698
12,16.37790698
25,29.75
5,7.411764706
27,32.27419355
15,18.21428571
16,15.33126935
64,53.37837838
19,16.37790698
4,5.756756757
20,17.91666667
25,32.27419355
15,14.99099099
40,30.22222222
21,20.09090909
19,20.48387097
30,32.53719008
18,14.73658537
12,14.73658537
29,34.64634146
10,15.08333333
12,16.75298805
7,6.106060606
18,14.73658537
7,8
8,6.225806452
20,18.21428571
10,15.89855072
66,65.57620818
12,13.09090909
16,15.75
9,8.280487805
36,52.59340659
46,33.13084112
15,14.99099099
10,14.73658537
53,63.93461538
51,81.05
14,19.77857143
16,13.5
5,6.541666667
10,14.73658537
14,17.18351477
30,33.06849315
7,6.106060606
14,15.33126935
12,16.89699571
12,15.67010309
19,17.18351477
7,6.924242424
35,30.44827586
23,16.37790698
7,7.965517241
12,15.99152542
7,7.411764706
8,8.070422535
9,8.070422535
7,8.293478261
12,16.50877193
31,33.26600985
10,16.75298805
12,17.18351477
8,8.070422535
30,37.875
13,63.93461538
15,13.78378378
16,14.73658537
15,14.68421053
13,15.33126935
54,20.4375
20,17.44444444
7,6.106060606
15,12.76767677
25,31.93913043
90,51.87665198
8,8.280487805
20,19.77857143
17,15.99152542
23,17.18351477
14,24.21428571
14,17.19047619
14,16.37790698
30,51.87665198
12,17.96666667
17,14.99099099
16,13.3
70,75
15,14.5530303
25,30.73333333
8,5.401869159
14,14.73658537
46,33.06849315
46,33.86813187
10,17.18351477
12,15.89855072
32,34.64634146
10,14.68421053
54,53.37837838
13,14.73658537
130,84.04761905
29,34.06849315
16,15.33126935
9,7.411764706
8,17.19047619
30,16.72727273
20,14.99099099
164,88
18,19.77857143
10,15.1038961
20,15.89855072
25,20
18,14.99099099
63,90.85714286
49,34.64634146
25,24.34782609
25,32.10204082
29,32.48587571
16,15.75
14,14.68421053
17,14.39552239
9,6.783783784
30,60.65461847
21,16.37790698
36,32.94285714
13,13.78378378
12,14.68421053
14,16.75298805
29,32.48587571
12,15.99152542
22,15
12,14.73658537
16,19.33846154
15,14.73658537
40,35.30693069
19,15.89855072
3,5.166666667
14,15.67010309
3,6.225806452
10,14.99099099
18,14.68421053
15,22
24,15.33126935
29,33.26600985
36,35.30693069
16,16.37790698
15,24.34482759
72,72
100,60.65461847
16,13.3
10,16.725
12,15.80427046
45,32.53719008
19,19.33846154
10,10.42857143
20,29.75
14,15.75
34,53.37837838
29,53.37837838
17,14.99099099
31,32.48587571
39,34.64634146
17,14.5530303
9,16.75298805
12,14.73658537
11,15.80427046
16,16.37790698
44,63.93461538
10,14.99099099
5,60.65461847
25,33.47916667
10,15.44444444
29,32.96875
24,31.84210526
14,17.18351477
54,53.37837838
40,35
20,13.78378378
11,14.99099099
44,34.64634146
15,16.50877193
31,19.33846154
10,13.78301887
22,16.89699571
8,8.136363636
18,16.50877193
36,32.94285714
45,32.48587571
4,6.725888325
14,12.01470588
35,51.87665198
66,57.33333333
28,32.53719008
18,16.50877193
19,14.73658537
70,52.59340659
50,31.44230769
56,53.37837838
10,14.92857143
9,7.857142857
118,53.37837838
65,78.10714286
20,28.2
19,14.36601307
14,15.75
19,14.68421053
76,53.37837838
10,13.78378378
115,59.53333333
18,14.92857143
15,12.76767677
43,53.37837838
17,15.33126935
56,57.83333333
56,61
25,60.65461847
20,14.68421053
4,6.783783784
32,40.65
7,8.125
13,14.73658537
29,17.87804878
3,5.401869159
45,30.8125
15,16.75298805
16,17.18351477
69,84.04761905
10,14.68421053
8,7.411764706
39,33.26600985
5,12.76767677
7,8.136363636
28,32.10204082
8,10.42857143
5,6.24
40,32.10204082
14,15.33126935
79,63.93461538
21,17
25,31.93913043
20,14.68421053
44,65.57620818
15,14.99099099
7,65.57620818
8,60.65461847
28,18.95652174
20,13.33333333
11,15.1038961
20,14.68421053
21,15.67010309
15,13.78301887
17,17.18351477
3,5.833333333
12,16.05813953
10,14.68421053
35,35.30693069
90,60.65461847
14,15.15555556
24,27.57142857
16,15.89855072
55,53.37837838
11,14.39552239
21,15.33126935
9,8.043478261
14,15.33126935
70,65.57620818
14,12.76767677
15,38
17,17.18351477
31,24.34482759
7,12
30,53.37837838
10,16.5862069
19,16.50877193
150,97.5
26,32.48587571
24,14.73658537
35,51.87665198
19,20.8245614
8,8.043478261
28,33.86813187
19,15.89855072
21,15.89855072
106,53.37837838
10,14.99099099
9,6.206896552
43,33.06849315
15,13.78301887
6,5.756756757
11,14.73658537
24,16.89699571
16,14.99099099
5,17.36923077
5,17.96666667
34,30
19,19.66666667
28,32.10204082
8,8.136363636
18,29
31,33.896
50,51.87665198
12,14.73658537
15,14.68421053
8,6.725888325
8,6.225806452
29,33.06849315
21,32.94285714
13,15.53278689
44,57.33333333
7,5.833333333
50,92.09302326
28,32.10204082
14,15.80427046
20,14.73658537
26,21.25
16,17.36923077
12,14.68421053
84,63.93461538
10,15.89855072
39,33.13084112
31,33.26600985
39,32.4516129
36,26.8852459
21,16.37790698
39,36.18181818
22,16.50877193
7,5.756756757
18,14.6875
8,6.225806452
13,14.99099099
15,15.73417722
13,14.73658537
9,8.075757576
66,79.43023256
17,15.89855072
9,8.293478261
24,17.18351477
134,65.57620818
15,14.73658537
24,14.73658537
13,14.39552239
11,17.18351477
8,6.225806452
18,14.73658537
20,20.71111111
3,5.756756757
18,15.80427046
11,16.37790698
15,14.73658537
20,16.50877193
136,65.57620818
45,31.93913043
25,32.10204082
21,16.89699571
26,32.48587571
10,15.08333333
11,16.725
19,15.89855072
12,14.68421053
10,14.45454545
13,20.48387097
10,13.40909091
26,33.06849315
10,16.26666667
15,16.37790698
8,16.86111111
25,29.94594595
3,5.401869159
49,32.48587571
16,15.89855072
5,5.756756757
15,14.99099099
29,32.48587571
34,32.62732919
10,14.5530303
54,63.93461538
49,65.57620818
54,31.84210526
7,60.65461847
50,79.84210526
20,14.68421053
18,14.68421053
16,20.71111111
41,32.48587571
51,63.93461538
25,26.8852459
6,6
16,15.53278689
9,9
12,12.76767677
9,8.280487805
12,14.73658537
7,8.136363636
40,30.73333333
15,14.68421053
21,14.73658537
32,34.64634146
14,15.80427046
16,14.73658537
20,16.75298805
84,63.93461538
14,10
16,15.80427046
25,31.14285714
10,15.08333333
12,14.99099099
86,78.10714286
9,8.293478261
28,33.13084112
10,14.68421053
22,14.99099099
8,23
114,63.93461538
31,35.30693069
11,15.80427046
17,14.68421053
59,31.84210526
18,16.37790698
35,31.97560976
8,6.725888325
16,22.41489362
13,14.73658537
22,15.33126935
6,5.756756757
36,31.93913043
93,63.93461538
56,78.12698413
9,8.274193548
6,6.725888325
9,16.75298805
9,8.274193548
9,8.310344828
21,16.50877193
13,22.3125
62,79.43023256
10,15.89855072
23,15.53278689
3,6.783783784
49,33.896
3,5.833333333
21,15.80427046
10,15.75
3,7.411764706
11,15.33126935
10,14.68421053
59,65.57620818
100,75
14,14.25
11,16.75298805
41,35.30693069
7,8.293478261
50,51.87665198
11,14.73658537
24,22
10,15.65740741
16,14.68421053
14,15.67010309
6,6.24
11,14.73658537
17,16.37790698
18,15.33126935
14,15.53278689
14,15.53278689
12,13.78301887
40,30.8125
7,6.783783784
16,17.18351477
15,17.18666667
10,15.1038961
25,27
6,23.26086957
7,8.280487805
75,32.62732919
35,32.53719008
20,14.73658537
20,17.18351477
6,6.541666667
10,14.73658537
19,16.75298805
20,14.68421053
39,29
15,14.36601307
10,14.73658537
16,16.37790698
19,15.80427046
24,17.36923077
60,51.87665198
24,15.07142857
19,16.72727273
6,6.783783784
7,6.783783784
10,14.68421053
10,14.68421053
24,14.73658537
30,29.84615385
13,15.73417722
24,24.46428571
14,14.99099099
150,60.65461847
12,16.50877193
10,16
19,17.18351477
29,34.64634146
39,34.64634146
6,19.46153846
10,14.99099099
16,16.50877193
170,94.625
13,15.75
12,28.18518519
25,17.91666667
26,32.62732919
24,15.80427046
3,6.783783784
40,34.06849315
25,29.1
20,14.68421053
14,16.37790698
24,16.37790698
8,6.783783784
18,40.65
34,34.64634146
11,13.09090909
56,24.25
20,14.68421053
14,16.89699571
26,33.26600985
10,14.39552239
59,84.04761905
27,32.4516129
14,22.3125
8,7.411764706
40,33.13084112
8,6.225806452
10,15.33126935
39,32.48587571
11,13.78301887
7,5.401869159
34,53.37837838
8,52.59340659
12,65.57620818
51,78.10714286
16,19.85714286
5,6.783783784
28,32
14,19.33846154
10,14.5530303
40,33.47916667
33,23
54,30
24,14.73658537
17,15.99152542
9,7.411764706
6,6.725888325
32,33.06849315
16,15.75
18,13.78378378
30,32
50,40.65
16,14.73658537
21,17.87804878
25,31.97560976
11,14.73658537
34,34.64634146
7,6.783783784
55,40.65
10,31.91176471
25,17.91666667
169,62.75
19,15.67010309
34,33.13084112
60,63.33333333
19,15.53278689
14,16.50877193
15,14.68421053
9,16.24137931
15,13.78301887
46,33.26600985
27,29.84615385
10,13.78378378
24,30.64705882
29,53.37837838
31,35.30693069
10,13.78378378
11,14.73658537
19,15.89855072
14,35
35,36
10,16.05813953
10,14.68421053
8,6.783783784
45,31.93913043
36,33.06849315
9,10.33333333
16,14.73658537
71,78.12698413
6,5.528301887
85,92.09302326
60,103.7826087
20,24.625
15,13.78301887
16,15.65740741
15,14.92857143
40,32.5483871
12,14.73658537
13,14.73658537
21,26.2
7,6.725888325
8,6.783783784
14,15.75
21,14.73658537
12,15.89855072
10,14.68421053
5,7.411764706
12,26.8852459
11,60.65461847
7,5.833333333
24,16.5862069
11,15.80427046
8,6.924242424
33,32.70588235
31,78.12698413
18,14.99099099
42,33.13084112
17,14.99099099
17,16.37790698
81,81
60,63.93461538
14,14.5530303
14,14.73658537
81,23.26086957
10,14.36601307
17,14.68421053
13,20
15,14.39552239
7,7.411764706
36,32.62732919
49,65.57620818
7,6.924242424
25,23.26086957
16,13.78301887
18,29.75
11,16.37790698
36,65.57620818
18,23.26086957
45,51.87665198
21,16.37790698
81,81
10,31.91176471
31,24.625
12,14.73658537
20,17.19047619
12,16.37790698
5,7.411764706
6,13.33333333
12,16.89699571
45,31.97560976
90,79.43023256
80,52.59340659
10,13.09090909
18,14.73658537
16,14.68421053
130,94.625
9,8.166666667
9,6.783783784
12,14.99099099
7,23.26086957
8,6.783783784
8,6.225806452
16,15.89855072
24,53.37837838
12,16.89699571
11,16.89699571
18,16.21052632
23,17.18351477
18,16.50877193
21,17.19047619
12,12.76767677
16,15.65740741
7,8.280487805
121,65.57620818
76,96
6,6.225806452
14,14.73658537
144,65.57620818
7,5.756756757
15,15.80427046
8,10.42857143
14,17.18351477
30,32.48587571
14,15.80427046
25,26.8852459
58,41.6
19,15.65740741
16,14.99099099
12,15.33126935
19,22.3125
18,51.87665198
20,14.99099099
14,15.89855072
9,6.783783784
179,84.04761905
35,51.87665198
17,15.80427046
34,33.86813187
